amount,hour_of_day,day_of_week,merchant_category_encoded,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount,amount_deviation,is_international,is_online,card_age_days,account_balance_ratio,amount_log,velocity_ratio,amount_zscore,is_night,is_weekend,risk_country_pair,label
66.0,20,4,0,1,9,39.5,-0.2327,0,1,3441,0.1892,4.204692619390966,0.1,-0.05322666916717452,0,0,0,0
63.02,15,5,1,1,2,31.15,0.1467,0,1,438,0.4631,4.159195534541717,0.3333333333333333,-0.05425848687943901,0,1,0,0
158.21,20,1,0,0,4,92.79,0.3953,0,0,914,0.4354,5.070224085507913,0.0,-0.0212991821712318,0,0,0,0
19.11,12,2,2,0,5,40.13,0.4344,0,1,2776,0.0693,3.001217203784561,0.0,-0.06946221699539004,0,0,0,0
67.98,13,3,0,1,4,256.38,-0.1426,1,0,1870,0.2396,4.233816607508695,0.2,-0.052541099009361186,0,0,0,0
87.36,8,2,1,1,4,254.41,0.862,0,0,1573,0.4249,4.481419378551917,0.2,-0.045830821404097444,0,0,0,0
96.79,8,6,0,1,3,135.85,0.086,0,1,2351,0.4818,4.5828223223241835,0.25,-0.04256570696562288,0,1,0,0
23.91,10,0,3,0,5,208.32,-0.4644,0,1,3054,0.5635,3.215269329274089,0.0,-0.06780022873402441,0,0,0,0
25.36,9,6,2,2,3,30.48,0.678,0,1,2037,0.4918,3.2718477096343066,0.5,-0.06729816978007021,0,1,0,0
37.97,16,6,5,1,5,50.43,-2.0997,1,0,1166,0.2432,3.662792119350618,0.16666666666666666,-0.06293198811844092,0,1,1,0
46.72,10,1,4,2,4,67.29,-2.2473,0,1,2325,0.1329,3.8653505972297153,0.4,-0.059902322016993144,0,0,0,0
2777.55,23,1,7,5,25,22.71,4.2638,1,1,87,0.8296,7.929684487879278,0.19230769230769232,0.8856408871049053,1,0,1,1
18.96,19,3,4,0,5,141.47,-0.6948,0,0,2550,0.4113,2.993730270883318,0.0,-0.06951415412855773,0,0,0,0
200.99,12,1,0,0,3,19.9,2.0884,1,0,2076,0.2683,5.308218191225299,0.0,-0.006486711791810592,0,0,0,0
92.1,8,0,5,1,7,127.65,-0.0318,1,0,2925,0.2567,4.533674184283021,0.125,-0.04418960799599889,0,0,0,0
146.31,10,6,5,2,6,68.92,0.4677,0,1,1605,0.1638,4.992539209826847,0.2857142857142857,-0.025419528069200767,0,1,0,0
9.95,15,5,5,1,2,17.54,-0.1492,0,1,1818,0.5653,2.3933394562625097,0.3333333333333333,-0.0726338445941628,0,1,0,0
54.27,19,3,5,2,4,100.09,0.4091,0,0,2786,0.3996,4.012230265845171,0.4,-0.05728815298088678,0,0,0,0
21.84,12,5,0,1,3,184.67,0.2198,0,0,2985,0.5998,3.1285133847878095,0.25,-0.06851696117173835,0,1,0,0
61.15,21,4,6,0,3,25.1,-0.3954,0,0,2894,0.485,4.12955081795672,0.0,-0.05490596980626271,0,0,0,0
85.03,12,3,0,1,6,97.07,-0.009,0,0,790,0.4279,4.454696072633257,0.14285714285714285,-0.046637578205968686,0,0,0,0
100.73,15,6,4,0,6,94.39,-0.4003,0,0,2029,0.305,4.622322244805657,0.0,-0.04120149160108526,0,1,0,0
55.92,11,1,3,2,6,171.98,-0.1232,0,0,1575,0.38,4.041646773221651,0.2857142857142857,-0.05671684451604234,0,0,0,0
74.24,9,6,6,3,6,30.14,-0.6948,0,1,3122,0.2649,4.32068300443283,0.42857142857142855,-0.05037358931849684,0,1,0,0
28.21,19,3,3,1,1,38.24,1.8134,0,0,1234,0.5295,3.3745111163996495,0.5,-0.06631136424988436,0,0,0,0
18.06,8,2,0,0,3,15.27,-0.3625,0,0,3372,0.4225,2.947591898226056,0.0,-0.06982577692756378,0,0,0,0
9.29,15,2,5,0,3,35.41,1.8028,0,0,3187,0.0346,2.331172549845958,0.0,-0.07286236798010058,0,0,0,0
16.29,9,6,4,0,5,67.07,2.6179,0,0,533,0.3788,2.850128299695199,0.0,-0.07043863509894237,0,1,0,0
33.53,17,3,1,2,8,40.16,0.7774,0,0,204,0.5299,3.541828511401901,0.2222222222222222,-0.06446932726020413,0,0,0,0
26.3,18,0,3,3,5,47.01,0.5722,0,1,1494,0.466,3.3068867021909143,0.5,-0.0669726970788861,0,0,0,0
175.95,10,6,4,1,4,28.68,-0.4066,0,0,835,0.2346,5.175867206791472,0.2,-0.015156750555267986,0,1,0,0
35.95,16,5,1,0,4,96.53,0.426,0,1,562,0.5432,3.609565647394211,0.0,-0.06363140817843228,0,1,0,0
174.05,16,1,1,2,6,761.9,-0.726,0,1,3554,0.0853,5.165071647400675,0.2857142857142857,-0.015814620908725208,0,0,0,0
50.71,17,3,2,0,7,69.88,1.175,0,0,1747,0.5919,3.94565118640813,0.0,-0.05852079427473296,0,0,0,0
22814.02,3,3,8,3,23,36.44,-0.49,1,0,78,0.8758,10.03517436997738,0.125,7.823219624439211,1,0,1,1
13.06,14,2,6,0,9,120.48,-1.7934,1,0,2371,0.0318,2.643333886382519,0.0,-0.07155701469981965,0,0,1,0
35.63,10,2,5,2,6,285.75,-0.3215,0,0,625,0.4426,3.6008675767907232,0.2857142857142857,-0.06374220739585666,0,0,0,0
48.74,14,6,6,0,8,52.75,-0.9144,0,1,503,0.3665,3.9068094383752587,0.0,-0.05920290195700177,0,1,0,0
7.33,16,2,1,3,1,124.31,-1.2991,0,1,1284,0.3112,2.1198634561787513,1.5,-0.07354101318682486,0,0,0,0
92.73,11,1,3,1,2,11.78,-0.1068,0,1,3113,0.107,4.540418308758395,0.3333333333333333,-0.043971472036694645,0,0,0,0
68.94,9,0,1,2,2,22.74,-0.8051,1,0,861,0.1263,4.24763773163523,0.6666666666666666,-0.05220870135708807,0,0,1,0
413.07,9,2,0,0,6,29.43,-1.4798,0,0,467,0.4671,6.0260350416581465,0.0,0.06694546955619429,0,0,0,0
71.42,13,2,2,1,6,35.2,0.5333,0,0,3418,0.3953,4.282482504337495,0.14285714285714285,-0.051350007422049156,0,0,0,0
12.13,21,3,5,1,10,41.55,0.0278,0,0,1643,0.2447,2.574899688314705,0.09090909090909091,-0.07187902492545924,0,0,0,0
52.57,10,3,3,1,6,34.43,-0.2569,0,0,2805,0.2268,3.980989209892869,0.14285714285714285,-0.057876773823453784,0,0,0,0
12.87,19,6,5,0,5,75.23,0.557,0,1,913,0.0718,2.6297282343267403,0.0,-0.07162280173516537,0,1,0,0
34.65,14,3,1,2,8,41.35,0.6745,0,0,1049,0.4602,3.573749146860305,0.2222222222222222,-0.0640815299992188,0,0,0,0
66.31,19,3,4,1,7,18.21,0.6611,0,1,3412,0.3405,4.209308814022622,0.125,-0.05311933242529465,0,0,0,0
36.61,10,3,2,3,8,137.36,-1.6683,0,1,474,0.4133,3.627269972482245,0.3333333333333333,-0.06340288479249451,0,0,0,0
18.43,20,4,1,1,5,34.65,-0.0686,0,0,1516,0.2837,2.9668182633893485,0.16666666666666666,-0.06969766533241685,0,0,0,0
68.29,14,5,0,0,8,58.44,-1.207,0,1,1018,0.4884,4.23830059563929,0.0,-0.052433762267481324,0,1,0,0
16.88,9,0,0,2,5,44.82,0.0667,1,0,2038,0.1478,2.883682769745368,0.3333333333333333,-0.07023434904181616,0,0,1,0
41.91,20,1,6,2,4,45.64,0.4036,0,1,2609,0.1363,3.7591048990034333,0.4,-0.061567772753903294,0,0,0,0
20.8,13,6,6,1,5,109.46,-0.8021,0,0,800,0.5745,3.0819099697950434,0.16666666666666666,-0.06887705862836756,0,1,0,0
20.3,18,1,0,3,3,134.42,1.5293,0,0,2667,0.0872,3.0587070727153796,0.75,-0.06905018240559314,0,0,0,0
59.51,20,3,4,1,4,65.38,0.7772,0,1,2524,0.0807,4.10280864063423,0.2,-0.05547381579556264,0,0,0,0
45.55,17,2,3,2,4,24.67,-0.3141,0,0,3604,0.2018,3.840527003723076,0.4,-0.060307431655701016,0,0,0,0
51.1,13,2,5,0,1,219.41,-0.3501,0,0,2208,0.2691,3.9531649487593215,0.0,-0.05838575772849701,0,0,0,0
94.95,18,0,0,0,4,92.99,-0.3897,0,0,1150,0.4059,4.563827222453709,0.0,-0.04320280246581304,0,0,0,0
138.74,17,3,2,0,6,57.34,-0.5569,0,1,1028,0.3857,4.939783553124305,0.0,-0.02804062205639615,0,0,0,0
302.06,17,3,2,1,5,4.48,0.2894,0,0,283,0.1126,5.713930805708016,0.16666666666666666,0.02850852853656952,0,0,0,0
29.79,11,2,1,1,4,62.64,-0.4552,0,0,3251,0.4179,3.427189961936409,0.2,-0.06576429311385151,0,0,0,0
163.44,15,6,2,1,7,24.17,-0.6202,0,1,518,0.1419,5.102545762029678,0.125,-0.019488307461452165,0,1,0,0
67.72,14,5,3,1,3,7.0,0.7604,0,0,1033,0.554,4.230040277676,0.25,-0.0526311233735185,0,1,0,0
73.48,15,6,6,1,2,24.99,-0.1785,0,0,3377,0.1204,4.310530632968812,0.3333333333333333,-0.05063673745987973,0,1,0,0
17.98,13,3,4,2,3,70.68,-1.1848,0,1,3613,0.2749,2.9433857931817817,0.5,-0.06985347673191988,0,0,0,0
58.91,11,2,5,3,4,53.48,1.76,0,0,614,0.1612,4.0928434360958335,0.6,-0.05568156432823334,0,0,0,0
1922.18,3,3,7,8,13,33.45,6.1082,1,1,13,0.8479,7.561735344952372,0.5714285714285714,0.5894711164540049,1,0,1,1
69.54,9,5,0,2,6,67.95,-0.1443,0,0,3261,0.3211,4.256179924807906,0.2857142857142857,-0.05200095282441736,0,1,0,0
72.76,18,2,6,0,7,24.17,-0.8274,0,0,683,0.4256,4.300816579248338,0.0,-0.05088603569908459,0,0,0,0
68.65,8,0,1,0,8,135.56,-0.1505,0,0,928,0.5105,4.243482700225814,0.0,-0.05230911314787891,0,0,0,0
705.0,9,4,6,0,2,27.74,0.6652,0,0,801,0.4729,6.559615237493242,0.0,0.1680255181271254,0,0,0,0
208.82,16,5,5,2,4,20.98,-1.2116,0,0,1900,0.1653,5.34625002030334,0.4,-0.0037755934404579087,0,1,0,0
655.36,11,4,5,2,5,54.7,2.4626,0,0,2779,0.0304,6.486709418906949,0.3333333333333333,0.15083778952416915,0,0,0,0
19.21,19,0,4,0,3,65.92,0.842,0,1,1308,0.5189,3.00617753141553,0.0,-0.06942759223994494,0,0,0,0
42.37,21,6,2,0,7,390.32,-1.9991,0,1,1857,0.4123,3.7697679578472747,0.0,-0.06140849887885575,0,1,0,0
63.95,9,4,3,0,4,71.42,-0.7058,0,0,2207,0.0364,4.173617743116608,0.0,-0.05393647665379943,0,0,0,0
20.52,21,3,3,0,2,13.43,-0.3676,0,0,673,0.4605,3.0689827352935835,0.0,-0.06897400794361389,0,0,0,0
13.88,10,5,6,2,6,10.85,-0.0203,0,0,1989,0.4291,2.700018029404946,0.2857142857142857,-0.07127309170516968,0,1,0,0
39.06,15,4,0,0,4,256.91,1.0539,0,1,3001,0.2751,3.6903783302376723,0.0,-0.06255457828408914,0,0,0,0
190.47,20,3,3,1,4,59.46,1.8077,0,0,868,0.2072,5.254731138385114,0.2,-0.010129236064636941,0,0,0,0
15.74,8,3,5,1,6,176.64,0.763,0,1,626,0.4247,2.8178010650613294,0.14285714285714285,-0.07062907125389051,0,0,0,0
68.82,19,4,2,2,2,41.79,0.3309,0,0,2957,0.5099,4.24592050167689,0.6666666666666666,-0.05225025106362221,0,0,0,0
768.43,21,5,6,1,4,130.02,-1.0213,0,0,2629,0.0288,6.645649980979936,0.2,0.18998800050596334,0,1,0,0
70.42,15,3,2,3,6,22.33,0.3805,0,0,350,0.3246,4.268577942166303,0.42857142857142855,-0.05169625497650033,0,0,0,0
239.83,18,1,3,0,4,67.28,-0.9548,0,0,638,0.5174,5.484091290392243,0.0,0.006961543223072991,0,0,0,0
32.17,20,0,1,1,2,84.8,0.5135,0,1,3482,0.0414,3.501645852958961,0.3333333333333333,-0.06494022393425772,0,0,0,0
127.63,17,0,4,2,1,67.92,-0.6026,0,0,1829,0.1025,4.856940066090624,1.0,-0.03188743238634869,0,0,0,0
28.16,8,4,6,1,3,30.87,1.7235,0,0,2922,0.4211,3.3727979071404572,0.25,-0.06632867662760693,0,0,0,0
12.01,12,3,1,0,6,105.84,1.6035,0,0,3285,0.3566,2.565718292524414,0.0,-0.07192057463199339,0,0,0,0
53.3,21,0,4,1,7,40.48,-0.5226,0,0,319,0.1313,3.9945242269398897,0.125,-0.05762401310870442,0,0,0,0
166.9,20,3,4,4,4,118.2,-0.2991,0,0,1891,0.3322,5.123368564083496,0.8,-0.0182902909230511,0,0,0,0
204.65,8,4,2,0,5,59.14,0.0795,0,1,2419,0.1056,5.326175694676433,0.0,-0.005219445742519298,0,0,0,0
51.43,19,5,6,1,1,162.5,0.0743,0,0,2245,0.4626,3.9594789465844413,0.5,-0.058271496035528114,0,1,0,0
116.62,18,1,0,3,3,70.34,0.8648,0,1,3486,0.296,4.76745908903181,0.75,-0.03569961796085611,0,0,0,0
18.87,17,5,0,1,6,120.11,-0.7288,0,1,1297,0.3067,2.9892110565637253,0.14285714285714285,-0.06954531640845833,0,1,0,0
5.46,10,6,5,0,6,35.82,0.2251,0,0,597,0.5561,1.8656293177945105,0.0,-0.07418849611364857,0,1,0,0
20.33,14,4,1,3,7,30.54,-1.0097,0,0,338,0.296,3.0601145324832593,0.375,-0.06903979497895962,0,0,0,0
25.62,17,3,0,1,8,58.93,-1.4412,0,1,2025,0.4611,3.2816628129669656,0.1111111111111111,-0.06720814541591291,0,0,0,0
21.4,12,6,6,1,1,8.01,0.8583,0,1,1625,0.0228,3.109060958860994,0.5,-0.06866931009569686,0,1,0,0
44.08,16,2,1,2,5,15.29,0.97,0,0,1203,0.1027,3.8084386891715756,0.3333333333333333,-0.06081641556074425,0,0,0,0
141.36,12,6,3,3,5,58.33,0.919,0,0,1735,0.3883,4.958359060641992,0.5,-0.027133453463734074,0,1,0,0
189.97,17,3,3,1,6,70.52,-0.0674,0,1,635,0.4725,5.2521163476473225,0.14285714285714285,-0.010302359841862528,0,0,0,0
98.33,10,6,0,1,2,95.37,2.3041,0,1,2604,0.3804,4.598447640227264,0.3333333333333333,-0.04203248573176808,0,1,0,0
36.2,19,1,0,0,4,44.17,0.9161,0,0,1647,0.0416,3.616308761279101,0.0,-0.06354484628981949,0,0,0,0
80.56,20,1,6,3,4,34.31,0.1014,0,0,1162,0.0625,4.401338945706255,0.6,-0.04818530477436543,0,0,0,0
21.16,17,3,4,1,4,58.06,1.006,0,0,838,0.5616,3.098288861879083,0.2,-0.06875240950876514,0,0,0,0
68.72,16,5,1,0,7,40.65,0.4108,0,1,3648,0.3557,4.24448722065182,0.0,-0.05228487581906733,0,1,0,0
322.22,2,2,8,7,15,337.88,0.6296,0,1,34,0.8368,5.7783332059204975,0.4375,0.03548887923430519,1,0,0,1
35.65,16,3,2,2,13,35.68,1.3201,0,0,1746,0.1908,3.6014134283326604,0.14285714285714285,-0.06373528244476763,0,0,0,0
20.05,13,6,1,3,5,20.7,0.0554,0,0,3245,0.4461,3.0469005601283903,0.5,-0.06913674429420594,0,1,0,0
12.02,18,0,2,0,11,20.64,-0.0404,0,0,1781,0.5054,2.5664866367804233,0.0,-0.07191711215644886,0,0,0,0
23.39,13,3,2,1,6,288.01,-0.5474,0,0,1822,0.1059,3.194173212227829,0.14285714285714285,-0.06798027746233903,0,0,0,0
227.06,0,3,8,8,19,59.16,3.0227,1,1,72,0.8699,5.429608752229212,0.4,0.0025399619527315008,1,0,1,1
268.93,19,5,2,1,2,32.13,-0.9985,1,0,3481,0.3042,5.598162666125624,0.3333333333333333,0.01703734705760214,0,1,1,0
2477.88,1,6,7,8,10,24.17,6.1829,1,1,41,0.8649,7.815562124247982,0.7272727272727273,0.7818808824625221,1,1,1,1
67.93,14,6,6,1,6,120.53,-0.6244,0,0,2683,0.5926,4.23309149689756,0.14285714285714285,-0.05255841138708375,0,1,0,0
103.38,16,1,5,4,3,37.65,0.2311,0,0,1462,0.2147,4.6480380862152675,1.0,-0.04028393558178965,0,0,0,0
111.57,8,4,5,1,4,64.14,1.7677,0,1,1791,0.5722,4.7235752503667126,0.2,-0.03744816811083454,0,0,0,0
257.53,10,4,6,3,4,16.18,0.5791,0,0,2289,0.3782,5.555011741373328,0.6,0.01309012493685875,0,0,0,0
4.84,21,0,3,1,3,153.69,1.1924,0,0,2469,0.136,1.7647307968401356,0.25,-0.0744031695974083,0,0,0,0
76.75,11,2,0,1,7,48.22,-1.6121,0,0,1663,0.0601,4.353498551059343,0.125,-0.0495045079568244,0,0,0,0
33.54,8,5,1,3,3,74.11,1.3942,0,0,1725,0.1047,3.5421180727185324,0.75,-0.06446586478465961,0,1,0,0
59.51,20,1,5,0,2,40.87,-1.103,0,1,1883,0.5607,4.10280864063423,0.0,-0.05547381579556264,0,0,0,0
153.77,12,1,4,0,5,103.82,0.2451,0,0,3348,0.5102,5.041940143924668,0.0,-0.02283652131299501,0,0,0,0
186.83,14,6,0,0,5,24.93,0.573,0,1,878,0.1111,5.235537298425329,0.0,-0.011389577162839209,0,1,0,0
76.12,8,3,1,0,1,135.21,-0.212,0,0,1291,0.2566,4.34536265030229,0.0,-0.04972264391612864,0,0,0,0
32.63,12,4,6,2,4,75.15,-1.0415,0,0,2642,0.0834,3.515418525752178,0.4,-0.06478095005921018,0,0,0,0
11.35,17,3,3,1,4,15.97,0.5976,0,0,235,0.1523,2.513656063073986,0.2,-0.07214909801793115,0,0,0,0
13.17,9,3,0,0,8,36.9,-0.1272,0,0,1425,0.551,2.6511270537025893,0.0,-0.07151892746883003,0,0,0,0
175.79,18,6,2,0,8,184.09,-0.3364,0,0,2759,0.0672,5.174962587517932,0.0,-0.015212150163980172,0,1,0,0
40.08,10,4,3,3,5,105.92,1.3164,0,1,2753,0.3718,3.7155213850603572,0.5,-0.06220140577854894,0,0,0,0
36.17,15,2,0,1,4,56.86,-0.208,0,0,3368,0.5714,3.615501984309161,0.2,-0.06355523371645302,0,0,0,0
176.22,8,3,6,1,2,52.45,-0.7225,0,0,627,0.3714,5.177391898619156,0.3333333333333333,-0.015063263715566166,0,0,0,0
94.87,17,0,5,2,4,25.48,0.6843,0,1,2782,0.2972,4.562993107088905,0.4,-0.043230502270169134,0,0,0,0
18.33,21,1,1,1,8,30.19,0.2469,1,0,747,0.0852,2.9616582932202395,0.1111111111111111,-0.06973229008786197,0,0,0,0
142.88,9,4,3,1,11,100.13,-0.6597,0,0,3241,0.3127,4.968979618827423,0.08333333333333333,-0.026607157180968295,0,0,0,0
126.28,16,5,5,1,6,61.7,-0.6348,0,1,2812,0.3088,4.846389384029531,0.14285714285714285,-0.032354866584857776,0,1,0,0
28.57,8,1,3,1,2,66.71,-1.1709,0,0,760,0.2103,3.3867603338643857,0.3333333333333333,-0.06618671513028195,0,0,0,0
33.06,18,4,0,0,4,49.7,0.3824,0,0,3381,0.0396,3.5281236752345424,0.0,-0.06463206361079618,0,0,0,0
63.39,9,5,1,1,3,50.75,0.545,0,0,228,0.4849,4.164958341550092,0.25,-0.054130375284292084,0,1,0,0
809.07,1,3,7,12,16,39.4,4.7896,1,0,81,0.8973,6.697120663685599,0.7058823529411765,0.2040595011188591,1,0,1,1
88.77,10,4,0,0,2,38.99,0.0619,0,0,600,0.0746,4.497250843768597,0.0,-0.0453426123523213,0,0,0,0
17.48,11,4,2,1,5,455.43,-0.2992,0,0,2482,0.3209,2.916689066213538,0.16666666666666666,-0.07002660050914547,0,0,0,0
41.82,17,2,0,1,7,29.31,-0.6872,0,1,839,0.0809,3.757005283161537,0.125,-0.0615989350338039,0,0,0,0
38.76,15,2,1,1,5,16.53,1.8962,0,0,1496,0.4193,3.6828613817883733,0.16666666666666666,-0.06265845255042449,0,0,0,0
141.12,13,2,1,0,4,254.61,-1.8631,0,0,1191,0.2087,4.956671771152826,0.0,-0.027216552876802358,0,0,0,0
18.31,8,3,4,0,4,39.4,0.3504,0,0,2547,0.3597,2.960623096440423,0.0,-0.06973921503895099,0,0,0,0
44.34,18,4,1,3,5,97.81,1.0615,0,0,1618,0.5563,3.814189645079383,0.5,-0.06072639119658694,0,0,0,0
1103.65,2,1,8,11,18,205.78,0.9937,1,1,7,0.8873,7.007283821697038,0.5789473684210527,0.3060571057090858,1,0,1,1
455.85,10,6,0,1,8,141.26,-0.4963,0,0,1996,0.5972,6.12435510944463,0.1111111111111111,0.08175793993561552,0,1,0,0
118.15,17,3,0,0,4,40.01,1.6997,0,1,1015,0.4944,4.780383203544751,0.0,-0.03516985920254581,0,0,0,0
74.51,14,6,6,0,8,14.65,-0.2842,0,1,752,0.1089,4.324265097815334,0.0,-0.05028010247879503,0,1,0,0
43.61,19,5,1,2,5,105.9,0.2402,0,1,623,0.5917,3.797958049140173,0.3333333333333333,-0.06097915191133629,0,1,0,0
72.64,9,5,6,2,10,46.42,-0.1803,0,0,734,0.5018,4.299188356364877,0.18181818181818182,-0.05092758540561873,0,1,0,0
42.57,9,4,0,0,7,27.55,-0.2802,0,0,739,0.3945,3.774368840129351,0.0,-0.06133924936796552,0,0,0,0
60.16,17,1,4,0,8,51.12,-0.1852,0,0,1288,0.1263,4.113493381060861,0.0,-0.05524875488516937,0,0,0,0
5.39,21,1,4,0,7,41.83,-0.6981,0,0,2095,0.1283,1.8547342683894434,0.0,-0.07421273344246015,0,0,0,0
55.38,21,5,1,0,2,37.46,-0.2923,0,0,3262,0.167,4.032114485685967,0.0,-0.05690381819544598,0,1,0,0
189.82,8,1,5,0,5,163.96,-0.6434,0,1,495,0.2997,5.2513305753237,0.0,-0.010354296975030207,0,0,0,0
100.51,19,6,5,0,14,145.79,0.5926,0,0,2882,0.4748,4.62015731579634,0.0,-0.041277666063064516,0,1,0,0
17.27,9,6,3,1,4,118.22,0.2173,0,1,1585,0.1472,2.9052603703899154,0.2,-0.0700993124955802,0,1,0,0
9.41,18,4,2,2,9,109.51,-0.4059,0,0,236,0.1164,2.3427668826268775,0.2,-0.07282081827356643,0,0,0,0
89.07,19,4,0,1,2,43.12,0.7656,0,0,1063,0.0746,4.5005871457956514,0.3333333333333333,-0.04523873808598595,0,0,0,0
174.66,11,1,5,1,6,35.22,-1.0261,0,1,2354,0.5846,5.168550308488971,0.14285714285714285,-0.015603409900509997,0,0,0,0
136.11,18,3,3,3,7,67.61,0.2858,0,0,1656,0.2736,4.920783523368564,0.375,-0.028951253124602734,0,0,0,0
278.43,8,2,0,1,9,22.05,1.847,0,0,1309,0.2416,5.632751814000819,0.1,0.02032669882488829,0,0,0,0
321.26,15,0,6,0,4,73.25,-1.4937,1,0,1462,0.4599,5.775358673145423,0.0,0.03515648158203205,0,0,1,0
20.62,20,0,0,0,10,17.68,1.1604,0,0,802,0.2198,3.073618812211062,0.0,-0.06893938318816878,0,0,0,0
7.61,16,0,0,0,1,64.12,1.0754,0,0,511,0.5959,2.1529243184396396,0.0,-0.07344406387157854,0,0,0,0
29.74,8,6,2,2,7,101.57,-1.2605,0,0,1130,0.5012,3.4255647381104497,0.25,-0.06578160549157407,0,1,0,0
65.99,21,2,4,1,5,19.09,-1.0112,0,1,519,0.0791,4.204543354520176,0.16666666666666666,-0.05323013164271903,0,0,0,0
11.95,12,0,6,0,4,49.22,-0.7469,0,0,2672,0.2272,2.5610957881455465,0.0,-0.07194134948526046,0,0,0,0
19.63,17,5,0,1,4,22.21,0.4156,0,0,2200,0.4479,3.0267463270831603,0.2,-0.06928216826707544,0,1,0,0
75.52,12,6,5,2,6,102.31,0.452,0,0,3484,0.1442,4.337552144572052,0.2857142857142857,-0.049930392448799356,0,1,0,0
13.62,18,2,4,2,4,80.44,-0.3776,0,0,2518,0.2249,2.6823904543216326,0.4,-0.07136311606932699,0,0,0,0
57.07,9,0,2,1,5,233.15,0.373,0,0,257,0.0541,4.061649179383958,0.16666666666666666,-0.056318659828423503,0,0,0,0
14.55,8,1,2,1,4,114.82,-0.4514,0,0,2735,0.4294,2.744060638625243,0.2,-0.07104110584368739,0,0,0,0
59.46,21,5,3,1,0,69.78,1.2204,0,0,2305,0.0419,4.101981989351312,1.0,-0.05549112817328519,0,1,0,0
88.81,15,5,4,2,4,86.38,0.1656,0,1,3452,0.4044,4.497696327682858,0.4,-0.04532876245014325,0,1,0,0
49.39,19,2,4,1,3,13.17,0.6925,0,0,662,0.4629,3.9197927426925068,0.25,-0.05897784104660852,0,0,0,0
52.74,14,1,2,1,9,158.96,0.1074,0,0,1574,0.1768,3.984157603187345,0.1,-0.05781791173919708,0,0,0,0
55.76,9,4,2,0,3,36.97,1.4628,0,0,2199,0.3425,4.038831852291842,0.0,-0.05677224412475454,0,0,0,0
30.52,20,0,0,0,4,139.02,1.2767,0,1,1320,0.4556,3.4506222649896783,0.0,-0.06551153239910215,0,0,0,0
21.84,10,1,1,2,5,137.72,-0.1214,0,1,2265,0.5942,3.1285133847878095,0.3333333333333333,-0.06851696117173835,0,0,0,0
26.19,15,2,1,1,7,48.1,-1.0739,0,1,3479,0.2125,3.3028492586443794,0.125,-0.06701078430987574,0,0,0,0
192.77,10,3,3,1,9,35.3,-0.8892,0,0,2677,0.0958,5.266671888712491,0.1,-0.00933286668939924,0,0,0,0
44.96,12,6,5,1,8,134.22,0.0321,1,1,2619,0.1408,3.827771452980555,0.1111111111111111,-0.06051171771282721,0,1,1,0
28.64,16,4,1,2,5,228.61,0.9631,0,0,1692,0.1314,3.389124800427886,0.3333333333333333,-0.06616247780147037,0,0,0,0
102.82,19,1,6,0,6,98.27,-0.6734,0,0,2117,0.3043,4.642658630399083,0.0,-0.04047783421228231,0,0,0,0
46.95,10,3,0,3,8,10.65,-1.183,0,0,3063,0.4138,3.8701588013294472,0.3333333333333333,-0.05982268507946938,0,0,0,0
28.69,8,5,3,3,3,16.47,-1.6144,0,1,2432,0.0643,3.3908102887756684,0.75,-0.0661451654237478,0,1,0,0
97.48,21,4,1,2,4,120.88,-0.8057,0,0,2904,0.1986,4.589853481876198,0.4,-0.04232679615305157,0,0,0,0
34.75,18,1,1,1,0,30.32,-0.9432,0,0,1421,0.2532,3.5765502691400166,1.0,-0.0640469052437737,0,0,0,0
14.98,19,5,6,0,4,43.55,-1.3092,0,0,998,0.3375,2.7713379403381286,0.0,-0.0708922193952734,0,1,0,0
147.86,9,5,1,1,3,50.34,0.1123,0,0,1363,0.0422,5.003006266931765,0.25,-0.024882844359801443,0,1,0,0
52.92,10,4,6,2,3,32.25,1.0061,0,1,2169,0.2939,3.987501466604052,0.5,-0.05775558717939586,0,0,0,0
86.42,17,5,0,0,3,22.99,-1.4114,0,0,2154,0.5613,4.470724089435168,0.0,-0.04615629410528155,0,1,0,0
45.4,12,5,1,3,13,58.28,-1.0281,0,1,3170,0.0153,3.8372994592322094,0.21428571428571427,-0.060359368788868696,0,1,0,0
99.13,15,2,4,1,6,88.3,0.259,0,0,1677,0.0504,4.606469341719712,0.14285714285714285,-0.04175548768820714,0,0,0,0
119.65,18,6,5,0,6,84.73,0.5236,0,0,2601,0.407,4.792893792071041,0.0,-0.03465048787086905,0,1,0,0
202.41,8,6,6,4,4,126.37,1.0432,0,1,2276,0.2062,5.315223646614395,0.8,-0.00599504026448993,0,1,0,0
35.17,15,2,2,0,1,22.49,1.8652,0,0,953,0.187,3.5882300459640066,0.0,-0.0639014812709042,0,0,0,0
356.44,17,6,2,0,11,74.31,0.507,0,1,1011,0.5576,5.878967515880836,0.0,0.04733747054762434,0,1,0,0
29.76,18,3,1,1,1,6.18,0.2095,0,0,958,0.5129,3.4262151446374434,0.5,-0.06577468054048505,0,0,0,0
41.24,13,0,6,0,4,178.13,-0.3031,0,0,1531,0.1915,3.743367639398006,0.0,-0.06179975861538557,0,0,0,0
8.3,19,2,3,1,4,17.94,0.9177,1,1,963,0.4842,2.2300144001592104,0.2,-0.07320515305900722,0,0,1,0
